reveal,"드러내다,  밝히다,  폭로하다"
reveal  a  secret,비밀을  폭로하다
reverse,"뒤바꾸다,  반전시키다"
glow,"빛나다,  타다"
interrupt,"방해하다,  가로막다"
mark,표시하다
reflect,"비추다,  반사하다,  심사숙고하다"
reflect  on,"~을  반성하다,  되돌아보다"
relate,관련시키다
be  related  to,~와  관계가  있다
release,"풀어  주다,  석방하다,  (대중에게) 공개하다"
relieve,"없애  주다,  안도하게  하다"
feel  relieved,"안도하다,  안심하다"
relieve  pain,고통을  완화하다
remain,계속  ~이다
remain  calm,평정을  유지하다
remind,"상기시키다,  다시  한  번  알려주다"
remind  A  of  B,A에게  B를  상기  시키다
remove,"벗다,  없애다"
scratch,긁다
dye,염색하다
dye  (in)  black,"검정색으로  염색하다,  검정물을  들이다"
win,이기다
win  a  prize,상을  타다
wish,"원하다,  바라다"
knit,"뜨개질하다,  (뜨개질에서)  코를  뜨다"
lay,"놓다,  두다,  낳다"
pause,잠시  멈추다
expect,"예상하다,  기대하다"
argue,"언쟁하다,  다투다"
bet,돈을  걸다
bind,묶다
bite,"물다,  베어  물다"
freeze,"얼다,  얼리다"
overflow,"넘치다,  넘쳐흐르다"
overlook,간과하다
pack,(짐을)  싸다
beg,"간청하다,  애원하다"
behave,"처신하다,  행동하다"
misbehave,"못된  짓을  하다,  비행을  저지르다"
cooperate,협력하다
measure,"측정하다,  재다"
save,"구하다,  절약하다,  저축하다"
scan,"살피다,  훑어보다"
spend,"(돈을)  쓰다,  (시간을)  보내다"
beat,(시합에서)  이기다
hire,고용하다
hit,"때리다,  치다"
hit  on[upon],불현듯  ~을  떠올리다
join,"연결하다,  잇다,  가입하다"
kill,"죽이다,  목숨을  빼앗다"
neglect,방치하다
play,"놀다,  (게임·놀이  등을)  하다"
spill,"흘리다,  쏟다"
toss,(가볍게)  던지다
weaken,"약화시키다,  약화되다"
avoid,"피하다,  막다"
adapt,"맞추다,  조정하다"
adapt  to,~에  적응하다
add,"첨가하다,  덧붙이다"
add  up,합산하다
admire,"존경하다,  칭찬하다"
admit,"인정하다,  시인하다"
adopt,"입양하다,  (방식을)  취하다"
fit,(모양·크기가  어떤  사람·사물에)  맞다
fit  into,"~에  꼭  들어맞다,  적합하다,       어울리다"
flare,확  타오르다
flash,"비치다,  번쩍이다,  비추다"
miss,"놓치다,  빗나가다"
unit20,
misunderstand,오해하다
obey,"시키는  대로  하다,  따르다,       지키다, 순종하다"
obey  rules,규칙에  따르다
obey  a  law,법을  준수하다
pollute,오염시키다
vibrate,"떨다,  진동하다,  진동시키다"
yield,"(수익·결과·농작물  등을)  생산하다, 양보하다,  항복하다"
acknowledge,(사실로)  인정하다
boil,"끓다,  끓이다"
boost,"끌어올리다,  (사기를)  북돋우다"
burst,"터지다,  파열하다,  터뜨리다,  파열시키다"
burst  into,(갑자기)  ~을  터뜨리다
bury,"(시신을)  묻다,  매장하다"
chop,"잘게  썰다,  (장작  등을)       패다"
claim,(~이  사실이라고)  주장하다
come,(~쪽으로)  오다
come  down,무너져  내리다
come  on,"등장하다,  (명령문에서)  서둘러"
come  out,(해·달·별이)  나오다
come  true,"(꿈이)  이루어지다,  실현되다"
come  up  with,(해답·돈  등을)  내놓다
compete,경쟁하다
compete  in,"~에  참가하다,  출전하다"
compete  with,~와  겨루다
competition,경쟁
contribute,"기증하다,  기여하다"
convince,"납득시키다,  확신시키다"
cultivate,"(땅을)  경작하다,  일구다"
curl,"곱슬곱슬하게  하다,  꼬다,  감다"
dedicate,"바치다,  전념하다"
detect,"발견하다,  알아내다,  감지하다"
determine,"결정하다,  결심하다"
develop,"발달하다,  성장하다,  발달시키다"
discuss,"상의하다,  논의하다"
display,"전시하다,  진열하다,  내보이다"
distinguish,구별하다
disturb,방해하다
divide,"나뉘다,  나누다"
divide  up,"분배하다,  나눠  갖다"
divide  by,~으로  나누다
donate,"기부하다,  기증하다"
drain,물을  빼내다
draw,(그림을)  그리다
drop,"잘못해서  떨어지다,  떨어뜨리다"
drop  by,"잠깐  들르다,  불시에  찾아가다"
drop  off,깜빡  잠이  들다
entertain,"접대하다,  즐겁게  해주다"
expose,"드러내다,  노출하다"
facilitate,"촉진하다,  ~을  수월하게  하다"
fail,"실패하다,  ~하지  못하다"
forgive,용서하다
hug,"껴안다,  포옹하다"
hunt,사냥하다
hurry,"서두르다,  급히  하다"
hurry  up,"~을  재촉하다,  서둘러  ~하다"
hurry  to,부리나케  가다
involve,"수반하다,  포함하다"
memorize,암기하다
nag,"잔소리를  하다,  바가지를  긁다"
operate,"작동되다,  조종하다"
publish,"출판하다,  발행하다"
punctuate,"간간이  끼어들다,  구두점을  찍다"
pursue,"추구하다,  밀고  나가다"
push,밀다
react,"반응하다,  반응을  보이다"
replace,"대신하다,  대체하다"
reply,"답장을  보내다,  대응하다"
report,"알리다,  발표하다,  전하다"
require,"필요하다,  요구하다"
resist,"저항하다,  반대하다"
rush,"돌진하다,  (너무  급히)  서두르다"
select,"선발하다,  선택하다"
settle  down,"정착하다,  ~을  진정시키다"
shine,"빛나다,  반짝이다"
shoot,쏘다
shrink,"줄어들다,  줄어들게  하다"
shut,"닫다,  닫히다"
skip,"깡충깡충  뛰다,  건너뛰다"
spoil,"망치다,  버려  놓다,  못쓰게  만들다"
spread,"펼치다,  펴다"
squeeze,"짜다,  압착하다"
stay,"그대로  있다,  머무르다"
stay  up,(늦게까지)  안  자고  깨어  있다
stay  away  from,~에서  떨어져  있다
steal,"훔치다,  도둑질하다"
stick,"찌르다,  찔리다,  들러붙다"
stimulate,"자극하다,  활발하게  하다"
suck,"빨다,  빨아들이다"
suggest,"제안하다,  제의하다"
abandon,"버리다,  유기하다"
absorb,"흡수하다,  빨아들이다"
accept,(기꺼이)  받아들이다
devote,"(~에)  바치다,  헌신하다,  전념하다"
account  for,"~을  해명하다,  ~의  이유가  되다"
ask  for,~을  요구하다
be  able  to  do,~할  수  있다
be  about  to  do,막  ~하려는  참이다
be  away,"떨어져  있다,  부재  중이다"
be  busy  -ing,~하기에  바쁘다
be  full  of,~로  가득  차다
