greeting,"인사, 안부의 말"
curriculum,"교과 과정, 교육 과정"
authority,1. 권한; 지휘권 2. 당국 ((어떤 일을 직접 맡아 하는 기관)) 3. 권위(자)
punishment,"벌, 처벌"
lecture,"강의, 강연; 강의하다, 강연하다"
distract,"산만하게 하다, 집중이 안 되게 하다"
paragraph,"문단, 단락"
encourage,용기를 북돋우다; 장려하다
slight,"약간의, 조금의"
concept,"개념, 관념"
angle,"1. (사물을 보는) 관점 2. 각도, 각"
instinct,본능; 직감
seize,"잡다, 붙들다"
internal,1. 내부의; 내면적인 2. 국내의
